6;rouge_l_recall;Baseline_V2;0.036;0.064;0.0637;0.0611;0.0337
6;bleu;Baseline_V2;0.0;0.0;0.0;0.0;0.0
6;length_ratio;Baseline_V2;0.1251;0.2453;0.2233;0.2696;0.1226
6;perplexity_qwen;Baseline_V2;-10.4608;-12.2958;-6.6707;-13.4972;-14.6369
7;chat_cite;Baseline_V2;1;1;1;1;1
7;sentence_cite;Baseline_V2;3;1;4;2;5
7;absolute_wordcount;Baseline_V2;25.0;16.0;70.0;25.0;68.0
7;position_adjusted_wordcount;Baseline_V2;16.6301;13.9252;43.1704;15.4608;36.7266
7;impression_pos_count_simple;Baseline_V2;1.8375;0.8703;2.5074;1.2444;2.7664
7;rvs_sentiment;Baseline_V2;4.3229;2.1319;14.4631;2.9287;3.6471
7;rouge_l_recall;Baseline_V2;0.206;0.0971;0.0507;0.1196;0.0728
7;bleu;Baseline_V2;0.0;0.0128;0.0001;0.0;0.0031
7;length_ratio;Baseline_V2;1.0153;0.3491;0.1268;0.5802;0.2241
7;perplexity_qwen;Baseline_V2;-7.5706;-7.1231;-10.4069;-6.5666;-6.007
8;chat_cite;Baseline_V2;1;1;1;1;1
8;sentence_cite;Baseline_V2;2;4;1;6;2
8;absolute_wordcount;Baseline_V2;32.0;59.0;16.0;96.5;35.5
8;position_adjusted_wordcount;Baseline_V2;27.9641;41.1979;15.3726;53.6298;25.3955
8;impression_pos_count_simple;Baseline_V2;1.7391;2.4488;0.9608;2.7189;1.0113
8;rvs_sentiment;Baseline_V2;0.0;4.8869;-4.5503;6.2815;16.7203
8;rouge_l_recall;Baseline_V2;0.0818;0.0609;0.0872;0.0505;0.0998
8;bleu;Baseline_V2;0.0;0.003;0.0059;0.0001;0.0144
8;length_ratio;Baseline_V2;0.3923;0.2642;0.4793;0.1444;0.5404
8;perplexity_qwen;Baseline_V2;-14.9134;-27.1067;-12.7029;-10.3848;-12.781
9;chat_cite;Baseline_V2;1;1;1;0;0
9;sentence_cite;Baseline_V2;3;5;1;0;0
9;absolute_wordcount;Baseline_V2;27.0;14.0;0.0;0;0
9;position_adjusted_wordcount;Baseline_V2;23.1364;6.9733;0.0;0;0
9;impression_pos_count_simple;Baseline_V2;2.5285;2.8922;0.4688;0;0
9;rvs_sentiment;Baseline_V2;-8.0627;0.0;0.0;0;0
9;rouge_l_recall;Baseline_V2;0.0656;0.0582;0.0807;0.0536;0.0675
9;bleu;Baseline_V2;0.0;0.0008;0.0044;0.0;0.0
9;length_ratio;Baseline_V2;0.2079;0.1864;0.2898;0.2524;0.2126
9;perplexity_qwen;Baseline_V2;-8.6779;-10.0699;-5.7328;-13.0174;-3.0052
10;chat_cite;Baseline_V2;0;1;1;1;1
10;sentence_cite;Baseline_V2;0;1;2;3;1
10;absolute_wordcount;Baseline_V2;0;13.0;41.0;46.0;16.0
10;position_adjusted_wordcount;Baseline_V2;0;7.2863;24.6353;22.4198;11.0692
10;impression_pos_count_simple;Baseline_V2;0;0.5605;1.2078;1.4326;0.6918
10;rvs_sentiment;Baseline_V2;0;-1.9906;-6.2809;-8.5344;5.0786
10;rouge_l_recall;Baseline_V2;0.0456;0.0859;0.0707;0.038;0.0424
10;bleu;Baseline_V2;0.0;0.0;0.0024;0.0;0.0001
10;length_ratio;Baseline_V2;0.1587;0.376;0.2424;0.1102;0.1301
10;perplexity_qwen;Baseline_V2;-8.3754;-15.2141;-5.9787;-11.1845;-13.6403
11;chat_cite;Baseline_V2;1;1;1;1;1
11;sentence_cite;Baseline_V2;1;1;1;1;1
11;absolute_wordcount;Baseline_V2;18.0;22.0;17.0;16.0;19.0
11;position_adjusted_wordcount;Baseline_V2;14.5828;15.2202;9.5283;7.658;7.7656
11;impression_pos_count_simple;Baseline_V2;0.8102;0.6918;0.5605;0.4786;0.4087
11;rvs_sentiment;Baseline_V2;0.0;5.8111;2.6031;-0.5912;5.5105
11;rouge_l_recall;Baseline_V2;0.136;0.0697;0.0596;0.0464;0.069
11;bleu;Baseline_V2;0.0;0.0;0.0;0.0;0.0
11;length_ratio;Baseline_V2;1.303;0.3444;0.2954;0.2654;0.3653
11;perplexity_qwen;Baseline_V2;-14.0343;-10.9404;-15.3997;-19.5484;-13.001
12;chat_cite;Baseline_V2;1;1;1;1;0
12;sentence_cite;Baseline_V2;6;1;1;2;0
12;absolute_wordcount;Baseline_V2;82.0;12.0;15.0;30.0;0
12;position_adjusted_wordcount;Baseline_V2;46.2183;5.1805;5.9778;13.5327;0
12;impression_pos_count_simple;Baseline_V2;3.0672;0.4317;0.1993;0.6707;0
12;rvs_sentiment;Baseline_V2;16.4713;2.2815;11.1773;9.3303;0
12;rouge_l_recall;Baseline_V2;0.1379;0.046;0.0868;0.0829;0.0562
12;bleu;Baseline_V2;0.0;0.0;0.0;0.0094;0.0012
12;length_ratio;Baseline_V2;0.4715;0.1807;0.5532;0.417;0.2099
12;perplexity_qwen;Baseline_V2;-10.2301;-10.061;-14.8315;-6.5249;-4.4034
13;chat_cite;Baseline_V2;1;1;1;1;1
13;sentence_cite;Baseline_V2;5;2;2;1;1
13;absolute_wordcount;Baseline_V2;74.0;23.0;34.0;20.0;17.0
13;position_adjusted_wordcount;Baseline_V2;61.9144;12.3746;18.6628;11.3647;6.5319
13;impression_pos_count_simple;Baseline_V2;4.1253;1.0852;1.0922;0.5682;0.3842
13;rvs_sentiment;Baseline_V2;-15.8066;1.8999;2.0815;4.1049;-3.3352
13;rouge_l_recall;Baseline_V2;0.0959;0.0616;0.082;0.0586;0.0502
13;bleu;Baseline_V2;0.013;0.0;0.0066;0.0012;0.0
13;length_ratio;Baseline_V2;0.3565;0.2299;0.2824;0.249;0.1999
13;perplexity_qwen;Baseline_V2;-10.4603;-19.2957;-8.5099;-16.1297;-9.6026
14;chat_cite;Baseline_V2;1;1;1;1;1
14;sentence_cite;Baseline_V2;4;2;2;1;3
14;absolute_wordcount;Baseline_V2;96.0;30.0;44.0;21.0;78.0
14;position_adjusted_wordcount;Baseline_V2;71.8369;16.0498;22.122;13.0768;38.6539
14;impression_pos_count_simple;Baseline_V2;2.9932;1.1104;1.0104;0.6227;1.4883
14;rvs_sentiment;Baseline_V2;34.8772;6.5552;11.2554;6.677;6.0518
14;rouge_l_recall;Baseline_V2;0.0717;0.0788;0.1027;0.0475;0.0695
14;bleu;Baseline_V2;0.0052;0.0;0.0;0.0;0.0042
14;length_ratio;Baseline_V2;0.2715;0.3538;0.532;0.2152;0.3015
14;perplexity_qwen;Baseline_V2;-13.2426;-17.8784;-13.3489;-14.1437;-13.7784
15;chat_cite;Baseline_V2;1;0;0;1;1
15;sentence_cite;Baseline_V2;11;0;0;2;2
15;absolute_wordcount;Baseline_V2;218.0;0;0;47.0;28.0
15;position_adjusted_wordcount;Baseline_V2;139.3183;0;0;21.5304;12.1579
15;impression_pos_count_simple;Baseline_V2;6.6191;0;0;0.9179;0.6696
15;rvs_sentiment;Baseline_V2;13.3444;0;0;0.109;6.1778
15;rouge_l_recall;Baseline_V2;0.0648;0.0806;0.0648;0.055;0.0729
15;bleu;Baseline_V2;0.0017;0.0;0.0017;0.0;0.0033
15;length_ratio;Baseline_V2;0.2119;0.3456;0.2119;0.2238;0.2587
15;perplexity_qwen;Baseline_V2;-13.6403;-9.3531;-13.6403;-8.0209;-8.3754
16;chat_cite;Baseline_V2;1;1;0;1;1
16;sentence_cite;Baseline_V2;7;3;0;3;10
16;absolute_wordcount;Baseline_V2;51.5;22.3333;0;18.3333;95.8333
16;position_adjusted_wordcount;Baseline_V2;35.7622;12.07;0;10.8625;63.3829
16;impression_pos_count_simple;Baseline_V2;2.1968;0.5303;0;0.579;3.6497
16;rvs_sentiment;Baseline_V2;11.897;23.7954;0;19.1382;31.8756
16;rouge_l_recall;Baseline_V2;0.0407;0.054;0.0295;0.0953;0.0583
16;bleu;Baseline_V2;0.0;0.0;0.0;0.0;0.0003
16;length_ratio;Baseline_V2;0.0956;0.1892;0.0903;0.6704;0.1548
16;perplexity_qwen;Baseline_V2;-7.3128;-12.5793;-9.8182;-15.7936;-5.7232
17;chat_cite;Baseline_V2;1;1;1;1;0
17;sentence_cite;Baseline_V2;4;1;1;4;0
17;absolute_wordcount;Baseline_V2;58.0;18.0;18.0;66.0;0
17;position_adjusted_wordcount;Baseline_V2;41.5449;8.5026;7.5035;37.8961;0
17;impression_pos_count_simple;Baseline_V2;2.8674;0.4724;0.4169;2.1989;0
17;rvs_sentiment;Baseline_V2;22.8351;3.0711;-2.7103;18.9947;0
17;rouge_l_recall;Baseline_V2;0.0664;0.0968;0.0487;0.0561;0.071
17;bleu;Baseline_V2;0.0;0.0;0.0;0.0006;0.0
17;length_ratio;Baseline_V2;0.3075;0.4665;0.2055;0.1929;0.5074
17;perplexity_qwen;Baseline_V2;-11.3311;-5.7231;-14.1437;-19.615;-12.8289
18;chat_cite;Baseline_V2;0;0;0;0;0
18;sentence_cite;Baseline_V2;0;0;0;0;0
18;absolute_wordcount;Baseline_V2;0;0;0;0;0
18;position_adjusted_wordcount;Baseline_V2;0;0;0;0;0
18;impression_pos_count_simple;Baseline_V2;0;0;0;0;0
18;rvs_sentiment;Baseline_V2;0;0;0;0;0
18;rouge_l_recall;Baseline_V2;0.0537;0.0017;0.0697;0.0199;0.021
18;bleu;Baseline_V2;0.0;0.0;0.005;0.0;0
18;length_ratio;Baseline_V2;0.2744;0.0465;0.3025;0.0451;1.4414
18;perplexity_qwen;Baseline_V2;-12.1804;-1.2497;-24.5435;-13.8147;-8.5782
19;chat_cite;Baseline_V2;1;1;0;1;0
19;sentence_cite;Baseline_V2;2;3;0;2;0
19;absolute_wordcount;Baseline_V2;44.0;55.0;0;16.0;0
19;position_adjusted_wordcount;Baseline_V2;29.5387;30.0277;0;6.8827;0
19;impression_pos_count_simple;Baseline_V2;1.3606;1.6353;0;0.8603;0
19;rvs_sentiment;Baseline_V2;5.4844;21.9211;0;2.0318;0
19;rouge_l_recall;Baseline_V2;0.047;0.0563;0.076;0.0837;0.071
19;bleu;Baseline_V2;0.0002;0.0033;0.0045;0.0;0.0046
19;length_ratio;Baseline_V2;0.1486;0.2531;0.3386;0.3674;0.2918
19;perplexity_qwen;Baseline_V2;-13.9949;-15.6965;-14.1874;-12.3365;-10.8968
20;chat_cite;Baseline_V2;1;1;1;1;1
20;sentence_cite;Baseline_V2;3;2;5;1;1
20;absolute_wordcount;Baseline_V2;73.0;44.0;61.5;12.5;29.0
20;position_adjusted_wordcount;Baseline_V2;60.0296;29.3968;35.8184;4.9155;13.0305
20;impression_pos_count_simple;Baseline_V2;2.4708;1.393;2.8422;0.1966;0.4493
20;rvs_sentiment;Baseline_V2;21.6751;18.1755;3.7111;3.7535;7.4522
20;rouge_l_recall;Baseline_V2;0.0705;0.1067;0.0624;0.0838;0.1198
20;bleu;Baseline_V2;0.0032;0.0093;0.0;0.0;0.0229
20;length_ratio;Baseline_V2;0.2676;0.4345;0.2363;0.4443;0.8015
20;perplexity_qwen;Baseline_V2;-13.7821;-6.5067;-10.0093;-9.3618;-18.5306
21;chat_cite;Baseline_V2;1;0;1;1;1
21;sentence_cite;Baseline_V2;2;0;2;3;2
21;absolute_wordcount;Baseline_V2;34.0;0;26.0;39.0;31.0
21;position_adjusted_wordcount;Baseline_V2;24.9058;0;13.0091;25.784;13.9308
21;impression_pos_count_simple;Baseline_V2;1.465;0;1.0007;1.8717;0.8937
21;rvs_sentiment;Baseline_V2;0.3861;0;7.7294;6.9785;5.0318
21;rouge_l_recall;Baseline_V2;0.0843;0.3692;0.0611;0.0618;0.0575
21;bleu;Baseline_V2;0.0;0.0;0.0;0.0;0.0013
21;length_ratio;Baseline_V2;0.336;6.3538;0.2455;0.2114;0.2559
21;perplexity_qwen;Baseline_V2;-11.8022;-6.1374;-9.7877;-10.2327;-20.2949
22;chat_cite;Baseline_V2;1;0;1;1;1
22;sentence_cite;Baseline_V2;4;0;2;2;2
22;absolute_wordcount;Baseline_V2;52.0;0;13.0;23.0;13.0
22;position_adjusted_wordcount;Baseline_V2;30.5456;0;7.5003;12.6227;6.1408
22;impression_pos_count_simple;Baseline_V2;1.9685;0;0.6689;0.6408;0.5643
22;rvs_sentiment;Baseline_V2;18.7494;0;-2.2201;5.0731;0.0
22;rouge_l_recall;Baseline_V2;0.0428;0.0679;0.0572;0.0819;0.0456
22;bleu;Baseline_V2;0.0001;0.0;0.0014;0.0076;0.0002
22;length_ratio;Baseline_V2;0.1343;0.3771;0.235;0.3699;0.1643
22;perplexity_qwen;Baseline_V2;-11.6637;-14.5087;-16.274;-12.781;-8.3567
23;chat_cite;Baseline_V2;0;0;0;0;0
23;sentence_cite;Baseline_V2;0;0;0;0;0
23;absolute_wordcount;Baseline_V2;0;0;0;0;0
23;position_adjusted_wordcount;Baseline_V2;0;0;0;0;0
23;impression_pos_count_simple;Baseline_V2;0;0;0;0;0
23;rvs_sentiment;Baseline_V2;0;0;0;0;0
23;rouge_l_recall;Baseline_V2;0.0988;0.0505;0.0415;0.031;0.022
23;bleu;Baseline_V2;0.0122;0.0003;0.0;0.0;0.0
23;length_ratio;Baseline_V2;0.4448;0.1686;0.1741;0.0853;0.0584
23;perplexity_qwen;Baseline_V2;-7.7599;-14.7806;-17.2122;-7.9004;-9.0628
24;chat_cite;Baseline_V2;1;0;1;0;0
24;sentence_cite;Baseline_V2;6;0;3;0;0
24;absolute_wordcount;Baseline_V2;124.0;0;54.0;0;0
24;position_adjusted_wordcount;Baseline_V2;78.7426;0;31.8468;0;0
24;impression_pos_count_simple;Baseline_V2;3.9425;0;1.7199;0;0
24;rvs_sentiment;Baseline_V2;44.7405;0;21.322;0;0
24;rouge_l_recall;Baseline_V2;0.0385;0.0585;0.0347;0.0315;0.0863
24;bleu;Baseline_V2;0.0;0.0;0.0;0;0.0
24;length_ratio;Baseline_V2;0.115;0.253;0.1077;1.6351;0.5231
24;perplexity_qwen;Baseline_V2;-14.2716;-9.8226;-13.9881;-8.5782;-12.908
25;chat_cite;Baseline_V2;1;1;1;0;0
25;sentence_cite;Baseline_V2;5;4;1;0;0
25;absolute_wordcount;Baseline_V2;95.0;76.0;16.0;0;0
25;position_adjusted_wordcount;Baseline_V2;60.4677;40.0439;7.4684;0;0
25;impression_pos_count_simple;Baseline_V2;3.2828;2.1421;0.4668;0;0
25;rvs_sentiment;Baseline_V2;15.198;-2.0515;3.0016;0;0
25;rouge_l_recall;Baseline_V2;0.0812;0.0323;0.0902;0.039;0.0691
25;bleu;Baseline_V2;0.0074;0.0;0.0051;0.0;0.0
25;length_ratio;Baseline_V2;0.2988;0.0818;0.3079;0.1313;1.3887
25;perplexity_qwen;Baseline_V2;-12.3149;-10.4069;-5.9787;-5.1485;-12.6054
26;chat_cite;Baseline_V2;0;0;0;0;0
26;sentence_cite;Baseline_V2;0;0;0;0;0
26;absolute_wordcount;Baseline_V2;0;0;0;0;0
26;position_adjusted_wordcount;Baseline_V2;0;0;0;0;0
26;impression_pos_count_simple;Baseline_V2;0;0;0;0;0
26;rvs_sentiment;Baseline_V2;0;0;0;0;0
26;rouge_l_recall;Baseline_V2;0.0723;0.0608;0.0708;0.0176;0.0675
26;bleu;Baseline_V2;0.003;0.0008;0.0026;0.0;0.002
26;length_ratio;Baseline_V2;0.1975;0.1759;0.2238;0.0396;0.2513
26;perplexity_qwen;Baseline_V2;-4.5779;-10.067;-4.7861;-8.4614;-12.48
27;chat_cite;Baseline_V2;1;1;0;1;0
27;sentence_cite;Baseline_V2;7;1;0;1;0
27;absolute_wordcount;Baseline_V2;102.0;9.5;0;10.5;0
27;position_adjusted_wordcount;Baseline_V2;58.2356;3.9056;0;5.0996;0
27;impression_pos_count_simple;Baseline_V2;3.6152;0.2056;0;0.2428;0
27;rvs_sentiment;Baseline_V2;-8.6634;-2.9823;0;5.2077;0
27;rouge_l_recall;Baseline_V2;0.0269;0.0794;0.0367;0.044;0.0726
27;bleu;Baseline_V2;0.0;0.0;0.0;0.0;0.0
27;length_ratio;Baseline_V2;0.0599;0.3613;0.1136;0.1254;0.3337
27;perplexity_qwen;Baseline_V2;-12.0508;-14.4705;-9.6396;-9.6851;-9.2256
28;chat_cite;Baseline_V2;1;0;1;1;1
28;sentence_cite;Baseline_V2;5;0;1;7;4
28;absolute_wordcount;Baseline_V2;51.0;0;4.0;68.5;36.5
28;position_adjusted_wordcount;Baseline_V2;36.2361;0;1.6975;45.3669;19.9263
28;impression_pos_count_simple;Baseline_V2;1.7664;0;0.2122;2.2935;1.3458
28;rvs_sentiment;Baseline_V2;18.3294;0;0.0;27.8521;16.4826
28;rouge_l_recall;Baseline_V2;0.0703;0.0312;0.1429;0.0393;0.0501
28;bleu;Baseline_V2;0.0008;0.0;0.0;0.0;0.0
28;length_ratio;Baseline_V2;0.2039;0.0778;0.9393;0.1036;0.1505
28;perplexity_qwen;Baseline_V2;-4.0406;-12.5243;-4.7995;-6.5677;-8.5013
29;chat_cite;Baseline_V2;1;0;0;1;0
29;sentence_cite;Baseline_V2;4;0;0;2;0
29;absolute_wordcount;Baseline_V2;79.0;0;0;49.0;0
29;position_adjusted_wordcount;Baseline_V2;50.995;0;0;26.496;0
29;impression_pos_count_simple;Baseline_V2;2.5544;0;0;1.0715;0
29;rvs_sentiment;Baseline_V2;14.5127;0;0;16.3228;0
29;rouge_l_recall;Baseline_V2;0.0532;0.066;0.044;0.0465;0.0426
29;bleu;Baseline_V2;0.0003;0.0;0.0;0.0001;0.0
29;length_ratio;Baseline_V2;0.1554;0.2298;0.113;0.1221;0.1453
29;perplexity_qwen;Baseline_V2;-7.2623;-7.6367;-6.4036;-14.8006;-12.868
30;chat_cite;Baseline_V2;1;1;1;1;1
30;sentence_cite;Baseline_V2;6;4;2;2;3
30;absolute_wordcount;Baseline_V2;84.0;43.0;18.5;33.0;38.5
30;position_adjusted_wordcount;Baseline_V2;58.1655;23.6112;9.0438;15.5743;17.9934
30;impression_pos_count_simple;Baseline_V2;2.7493;1.3746;0.4945;0.7304;0.9341
30;rvs_sentiment;Baseline_V2;34.2346;25.1287;11.1297;7.7341;13.7323
30;rouge_l_recall;Baseline_V2;0.0649;0.0425;0.0897;0.0082;0.0986
30;bleu;Baseline_V2;0.0003;0.0001;0.005;0.0;0.0
30;length_ratio;Baseline_V2;0.1529;0.1284;0.37;0.1461;0.5036
30;perplexity_qwen;Baseline_V2;-6.6366;-8.4779;-6.3201;-6.7123;-5.5911
31;chat_cite;Baseline_V2;1;1;1;1;0
31;sentence_cite;Baseline_V2;2;5;1;1;0
31;absolute_wordcount;Baseline_V2;19.0;85.0;18.0;15.0;0
31;position_adjusted_wordcount;Baseline_V2;14.5116;44.7016;13.5871;7.0855;0
31;impression_pos_count_simple;Baseline_V2;1.5126;2.5892;0.7548;0.4724;0
31;rvs_sentiment;Baseline_V2;3.613;-2.3099;0.0;2.5593;0
31;rouge_l_recall;Baseline_V2;0.1324;0.0832;0.0389;0.0332;0.0322
31;bleu;Baseline_V2;0.0;0.0047;0.0;0.0;0.0
31;length_ratio;Baseline_V2;0.6088;0.267;0.123;0.0711;0.0971
31;perplexity_qwen;Baseline_V2;-14.1828;-13.3;-8.2765;-9.2663;-7.9373
32;chat_cite;Baseline_V2;1;1;0;1;1
32;sentence_cite;Baseline_V2;5;4;0;1;1
32;absolute_wordcount;Baseline_V2;40.5;28.5;0;6.5;6.5
32;position_adjusted_wordcount;Baseline_V2;25.3;15.6911;0;2.6722;2.6722
32;impression_pos_count_simple;Baseline_V2;1.9485;1.1477;0;0.2056;0.2056
32;rvs_sentiment;Baseline_V2;9.8427;6.1741;0;0.0;0.0
32;rouge_l_recall;Baseline_V2;0.1258;0.034;0.0521;0.0568;0.0864
32;bleu;Baseline_V2;0.0134;0.0;0.0;0.0004;0.0055
32;length_ratio;Baseline_V2;0.4775;0.0791;0.1501;0.1657;0.3405
32;perplexity_qwen;Baseline_V2;-14.4705;-12.0508;-9.6396;-9.6851;-4.9648
33;chat_cite;Baseline_V2;1;0;1;0;0
33;sentence_cite;Baseline_V2;8;0;1;0;0
33;absolute_wordcount;Baseline_V2;134.5;0;11.5;0;0
33;position_adjusted_wordcount;Baseline_V2;79.6653;0;4.5223;0;0
33;impression_pos_count_simple;Baseline_V2;4.3545;0;0.1966;0;0
33;rvs_sentiment;Baseline_V2;28.2625;0;6.7201;0;0
33;rouge_l_recall;Baseline_V2;0.0407;0.0538;0.0286;0.0716;0.0469
33;bleu;Baseline_V2;0.0;0.0006;0.0;0.0;0.0
33;length_ratio;Baseline_V2;0.0849;0.2079;0.086;0.3141;0.2067
33;perplexity_qwen;Baseline_V2;-10.5145;-12.868;-7.8705;-14.1936;-12.7006
34;chat_cite;Baseline_V2;1;0;1;0;0
34;sentence_cite;Baseline_V2;5;0;2;0;0
34;absolute_wordcount;Baseline_V2;87.0;0;35.0;0;0
34;position_adjusted_wordcount;Baseline_V2;57.4656;0;18.1982;0;0
34;impression_pos_count_simple;Baseline_V2;3.1809;0;1.036;0;0
34;rvs_sentiment;Baseline_V2;14.7364;0;-2.7259;0;0
34;rouge_l_recall;Baseline_V2;0.1304;0.0709;0.0554;0.0371;0.0346
34;bleu;Baseline_V2;0.0179;0.0;0.0;0.0;0.0
34;length_ratio;Baseline_V2;0.4381;0.3452;0.2503;0.1261;0.1029
34;perplexity_qwen;Baseline_V2;-10.3382;-10.9404;-15.7483;-19.615;-8.2962
35;chat_cite;Baseline_V2;1;1;1;1;1
35;sentence_cite;Baseline_V2;4;7;2;3;1
35;absolute_wordcount;Baseline_V2;38.5;77.0;19.0;29.5;14.0
35;position_adjusted_wordcount;Baseline_V2;27.1739;48.3673;8.6913;14.423;5.3249
35;impression_pos_count_simple;Baseline_V2;2.0345;3.4781;0.6829;0.9719;0.3803
35;rvs_sentiment;Baseline_V2;8.2778;21.552;3.5505;-0.0852;-1.3397
35;rouge_l_recall;Baseline_V2;0.1398;0.0756;0.0556;0.0397;0.1336
35;bleu;Baseline_V2;0.0;0.0012;0.0012;0.0;0.026
35;length_ratio;Baseline_V2;0.6266;0.1971;0.2059;0.1155;0.5248
35;perplexity_qwen;Baseline_V2;-8.8055;-9.2001;-7.6341;-7.4947;-6.5526
36;chat_cite;Baseline_V2;1;1;1;1;0
36;sentence_cite;Baseline_V2;6;2;1;3;0
36;absolute_wordcount;Baseline_V2;52.0;17.0;5.0;18.0;0
36;position_adjusted_wordcount;Baseline_V2;34.0908;11.9189;2.6763;9.8986;0
36;impression_pos_count_simple;Baseline_V2;3.0943;0.6405;0.2676;0.8146;0
36;rvs_sentiment;Baseline_V2;14.583;8.8225;3.1361;5.9446;0
36;rouge_l_recall;Baseline_V2;0.0371;0.0188;0.0346;0.0522;0.0385
36;bleu;Baseline_V2;0.0;0.0;0.0;0.0001;0.0
36;length_ratio;Baseline_V2;0.0776;0.0434;0.0851;0.1369;0.1629
36;perplexity_qwen;Baseline_V2;-7.8357;-8.6361;-6.1065;-3.6817;-11.6938
37;chat_cite;Baseline_V2;1;1;1;1;1
37;sentence_cite;Baseline_V2;1;3;3;1;1
37;absolute_wordcount;Baseline_V2;17.0;51.0;49.0;13.0;22.0
37;position_adjusted_wordcount;Baseline_V2;14.5409;26.8604;26.7612;7.4072;9.7624
37;impression_pos_count_simple;Baseline_V2;0.8553;1.6256;1.6456;0.5698;0.4437
37;rvs_sentiment;Baseline_V2;5.5517;0.0579;5.182;-3.3984;-4.1149
37;rouge_l_recall;Baseline_V2;0.129;0.0646;0.0906;0.1078;0.012
